agg_name,xx,yy
Eupeodes luniger agg.,556.00,178.00
Eupeodes luniger agg.,556.20,358.70
Eupeodes luniger agg.,556.50,358.70
Eupeodes luniger agg.,557.00,138.00
Eupeodes luniger agg.,557.30,170.90
Eupeodes luniger agg.,558.90,249.60
Eupeodes luniger agg.,559.00,140.00
Eupeodes luniger agg.,561.00,141.00
Eupeodes luniger agg.,562.00,197.00
Eupeodes luniger agg.,563.80,154.20
Eupeodes luniger agg.,564.00,175.00
Eupeodes luniger agg.,567.00,337.00
Eupeodes luniger agg.,568.00,173.00
Eupeodes luniger agg.,569.00,264.00
Eupeodes luniger agg.,569.80,187.60
Eupeodes luniger agg.,572.00,161.00
Eupeodes luniger agg.,572.00,177.00
Eupeodes luniger agg.,573.00,164.00
Eupeodes luniger agg.,574.00,183.00
Eupeodes luniger agg.,576.00,299.00
Eupeodes luniger agg.,577.00,303.00
Eupeodes luniger agg.,577.00,344.00
Eupeodes luniger agg.,578.60,111.20
Eupeodes luniger agg.,580.00,280.00
Eupeodes luniger agg.,580.00,284.00
Eupeodes luniger agg.,584.60,175.60
Eupeodes luniger agg.,585.00,167.00
Eupeodes luniger agg.,585.00,217.00
Eupeodes luniger agg.,585.00,299.00
Eupeodes luniger agg.,586.00,345.00
Eupeodes luniger agg.,587.00,235.00
Eupeodes luniger agg.,587.75,174.45
Eupeodes luniger agg.,588.55,170.45
Eupeodes luniger agg.,589.00,259.00
Eupeodes luniger agg.,590.00,288.00
Eupeodes luniger agg.,591.00,169.00
Eupeodes luniger agg.,592.00,171.60
Eupeodes luniger agg.,594.00,344.00
Eupeodes luniger agg.,598.00,238.00
Eupeodes luniger agg.,598.20,312.20
Eupeodes luniger agg.,601.00,244.00
Eupeodes luniger agg.,606.50,147.30
Eupeodes luniger agg.,606.90,146.50
Eupeodes luniger agg.,607.30,320.40
Eupeodes luniger agg.,608.00,117.00
Eupeodes luniger agg.,612.00,246.00
Eupeodes luniger agg.,613.00,330.00
Eupeodes luniger agg.,616.00,342.00
Eupeodes luniger agg.,624.00,341.00
Eupeodes luniger agg.,626.30,319.90
Eupeodes luniger agg.,630.00,250.00
Eupeodes luniger agg.,633.00,251.00
Eupeodes luniger agg.,633.00,316.00
Eupeodes luniger agg.,636.00,246.00
Eupeodes luniger agg.,637.00,244.00
Eupeodes luniger agg.,638.00,313.00
Eupeodes luniger agg.,639.00,317.00
Eupeodes luniger agg.,642.00,258.00
Eupeodes luniger agg.,642.00,268.00
Eupeodes luniger agg.,643.00,257.00
Eupeodes luniger agg.,644.50,313.00
Eupeodes luniger agg.,647.00,290.00
Eupeodes luniger agg.,653.00,284.00
Eupeodes nielseni,253.60,756.90
Eupeodes nielseni,266.60,890.50
Eupeodes nielseni,291.00,810.00
Eupeodes nielseni,298.40,808.40
Eupeodes nielseni,299.00,861.00
Eupeodes nielseni,302.00,814.00
Eupeodes nielseni,316.00,870.00
Eupeodes nielseni,325.20,228.60
Eupeodes nielseni,325.30,228.50
Eupeodes nielseni,372.00,93.00
Eupeodes nielseni,378.00,105.00
Eupeodes nitens,304.00,204.00
Eupeodes nitens,363.00,209.00
Eupeodes nitens,378.00,105.00
Eupeodes nitens,446.00,91.00
Eupeodes nitens,451.30,92.90
Eupeodes nitens,461.00,210.00
Eupeodes nitens,496.00,118.00
Eupeodes nitens,517.00,193.00
Ferdinandea cuprea,186.00,26.00
Ferdinandea cuprea,197.00,194.60
Ferdinandea cuprea,211.70,224.70
Ferdinandea cuprea,225.20,481.50
Ferdinandea cuprea,229.00,55.00
Ferdinandea cuprea,229.00,56.00
Ferdinandea cuprea,230.00,54.00
Ferdinandea cuprea,230.00,55.00
Ferdinandea cuprea,230.00,57.00
Ferdinandea cuprea,230.00,58.00
Ferdinandea cuprea,232.00,57.00
Ferdinandea cuprea,233.00,56.00
Ferdinandea cuprea,233.00,57.00
Ferdinandea cuprea,233.00,62.00
Ferdinandea cuprea,234.00,54.00
Ferdinandea cuprea,234.00,64.00
Ferdinandea cuprea,236.00,56.00
Ferdinandea cuprea,236.00,61.00
Ferdinandea cuprea,239.00,73.00
Ferdinandea cuprea,239.00,605.30
Ferdinandea cuprea,241.00,55.00
Ferdinandea cuprea,242.00,54.00
Ferdinandea cuprea,242.00,56.00
Ferdinandea cuprea,243.00,55.00
Ferdinandea cuprea,244.00,52.00
Ferdinandea cuprea,251.00,187.00
Ferdinandea cuprea,252.00,188.00
Ferdinandea cuprea,260.30,380.90
Ferdinandea cuprea,260.70,358.20
Ferdinandea cuprea,279.40,555.60
Ferdinandea cuprea,279.60,555.20
Ferdinandea cuprea,282.60,553.60
Ferdinandea cuprea,283.00,631.00
Ferdinandea cuprea,287.80,146.90
Ferdinandea cuprea,291.00,213.00
Ferdinandea cuprea,299.30,143.00
Ferdinandea cuprea,301.00,741.00
Ferdinandea cuprea,302.00,203.00
Ferdinandea cuprea,303.70,224.20
Ferdinandea cuprea,304.00,209.00
Ferdinandea cuprea,304.00,210.00
Ferdinandea cuprea,305.00,210.20
Ferdinandea cuprea,309.70,123.50
Ferdinandea cuprea,311.80,127.20
Ferdinandea cuprea,314.00,371.00
Ferdinandea cuprea,318.00,191.00
Ferdinandea cuprea,318.70,242.30
Ferdinandea cuprea,318.90,117.80
Ferdinandea cuprea,319.40,135.70
Ferdinandea cuprea,320.00,473.60
Ferdinandea cuprea,321.00,306.00
Ferdinandea cuprea,322.50,113.80
Ferdinandea cuprea,322.50,120.20
Ferdinandea cuprea,325.00,228.00
Ferdinandea cuprea,325.20,228.50
Ferdinandea cuprea,325.30,228.50
Ferdinandea cuprea,327.00,521.00
Ferdinandea cuprea,328.00,89.00
Ferdinandea cuprea,328.80,409.60
Ferdinandea cuprea,332.60,348.60
Ferdinandea cuprea,333.00,347.00
Ferdinandea cuprea,333.00,482.00
Ferdinandea cuprea,333.00,489.80
Ferdinandea cuprea,333.90,349.00
Ferdinandea cuprea,334.40,487.40
Ferdinandea cuprea,334.50,487.50
Ferdinandea cuprea,339.00,578.00
Ferdinandea cuprea,340.00,540.00
Ferdinandea cuprea,340.80,137.70
Ferdinandea cuprea,341.20,131.40
Ferdinandea cuprea,341.60,189.70
Ferdinandea cuprea,341.70,190.20
Ferdinandea cuprea,342.00,483.00
Ferdinandea cuprea,342.90,484.50
Ferdinandea cuprea,343.00,487.00
Ferdinandea cuprea,343.30,172.70
Ferdinandea cuprea,343.80,483.00
Ferdinandea cuprea,344.00,482.70
Ferdinandea cuprea,344.00,486.00
Ferdinandea cuprea,344.90,129.80
Ferdinandea cuprea,347.10,172.80
Ferdinandea cuprea,347.40,476.40
Ferdinandea cuprea,347.50,165.10
Ferdinandea cuprea,348.20,475.60
Ferdinandea cuprea,348.40,475.10
Ferdinandea cuprea,349.00,117.00
Ferdinandea cuprea,349.00,493.00
Ferdinandea cuprea,349.20,476.10
Ferdinandea cuprea,351.40,106.70
Ferdinandea cuprea,351.50,129.10
Ferdinandea cuprea,351.80,127.50
Ferdinandea cuprea,352.00,197.00
Ferdinandea cuprea,352.30,148.50
Ferdinandea cuprea,352.50,131.10
Ferdinandea cuprea,352.50,148.30
Ferdinandea cuprea,353.00,301.80
Ferdinandea cuprea,354.60,442.20
Ferdinandea cuprea,354.80,120.90
Ferdinandea cuprea,355.00,192.00
Ferdinandea cuprea,355.80,94.70
Ferdinandea cuprea,355.90,177.50
Ferdinandea cuprea,356.00,205.00
Ferdinandea cuprea,358.00,431.00
Ferdinandea cuprea,358.90,145.40
Ferdinandea cuprea,361.50,155.50
Ferdinandea cuprea,363.50,163.30
Ferdinandea cuprea,363.50,163.50
Ferdinandea cuprea,369.00,200.00
Ferdinandea cuprea,370.50,132.20
Ferdinandea cuprea,370.80,136.90
Ferdinandea cuprea,372.00,506.00
Ferdinandea cuprea,374.00,143.00
Ferdinandea cuprea,374.30,142.90
Ferdinandea cuprea,374.30,187.30
Ferdinandea cuprea,375.80,157.80
Ferdinandea cuprea,377.00,217.00
Ferdinandea cuprea,377.00,219.00
Ferdinandea cuprea,377.80,140.50
Ferdinandea cuprea,378.00,105.00
Ferdinandea cuprea,378.60,158.80
Ferdinandea cuprea,379.00,105.00
Ferdinandea cuprea,379.00,189.00
Ferdinandea cuprea,379.20,142.90
Ferdinandea cuprea,379.40,189.20
Ferdinandea cuprea,379.50,189.00
Ferdinandea cuprea,379.51,381.21
Ferdinandea cuprea,380.00,91.00
Ferdinandea cuprea,380.00,383.00
Ferdinandea cuprea,380.60,91.50
Ferdinandea cuprea,381.00,191.00
Ferdinandea cuprea,381.00,193.00
Ferdinandea cuprea,385.50,159.00
Ferdinandea cuprea,388.00,213.00
Ferdinandea cuprea,393.00,203.00
Ferdinandea cuprea,393.30,203.30
Ferdinandea cuprea,395.00,200.00
Ferdinandea cuprea,397.00,88.20
Ferdinandea cuprea,397.00,117.00
Ferdinandea cuprea,397.00,221.00
Ferdinandea cuprea,401.10,292.30
Ferdinandea cuprea,403.00,130.00
Ferdinandea cuprea,406.00,258.00
Ferdinandea cuprea,407.00,103.00
Ferdinandea cuprea,412.00,239.00
Ferdinandea cuprea,412.00,377.00
Ferdinandea cuprea,416.00,214.00
Ferdinandea cuprea,416.00,372.00
Ferdinandea cuprea,416.70,370.60
Ferdinandea cuprea,417.00,373.00
Ferdinandea cuprea,417.20,372.70
Ferdinandea cuprea,417.20,374.00
Ferdinandea cuprea,420.00,260.00
Ferdinandea cuprea,420.40,94.75
Ferdinandea cuprea,423.00,233.00
Ferdinandea cuprea,424.00,225.00
Ferdinandea cuprea,425.00,361.00
Ferdinandea cuprea,425.20,361.80
Ferdinandea cuprea,425.50,361.50
Ferdinandea cuprea,425.90,356.40
Ferdinandea cuprea,428.00,273.00
Ferdinandea cuprea,429.00,233.40
Ferdinandea cuprea,429.60,103.70
Ferdinandea cuprea,430.00,234.00
Ferdinandea cuprea,432.00,340.00
Ferdinandea cuprea,432.00,372.00
Ferdinandea cuprea,439.00,258.00
Ferdinandea cuprea,440.00,277.00
Ferdinandea cuprea,443.20,90.50
Ferdinandea cuprea,443.20,129.60
Ferdinandea cuprea,448.20,349.00
Ferdinandea cuprea,449.00,500.00
Ferdinandea cuprea,450.00,165.00
Ferdinandea cuprea,451.00,458.00
Ferdinandea cuprea,452.20,345.50
Ferdinandea cuprea,453.20,489.80
Ferdinandea cuprea,454.22,168.30
Ferdinandea cuprea,458.00,328.20
Ferdinandea cuprea,458.00,387.00
Ferdinandea cuprea,461.00,483.00
Ferdinandea cuprea,461.20,163.40
Ferdinandea cuprea,462.50,345.00
Ferdinandea cuprea,463.40,173.90
Ferdinandea cuprea,463.40,174.00
Ferdinandea cuprea,463.50,174.10
Ferdinandea cuprea,464.00,173.70
Ferdinandea cuprea,464.60,107.80
Ferdinandea cuprea,468.50,104.50
Ferdinandea cuprea,470.00,243.00
Ferdinandea cuprea,472.00,376.00
Ferdinandea cuprea,472.00,377.00
Ferdinandea cuprea,472.70,377.50
Ferdinandea cuprea,472.80,377.50
Ferdinandea cuprea,473.00,377.00
Ferdinandea cuprea,473.50,126.50
Ferdinandea cuprea,473.50,133.20
Ferdinandea cuprea,476.00,379.00
Ferdinandea cuprea,476.00,379.50
Ferdinandea cuprea,478.00,118.00
Ferdinandea cuprea,478.00,303.00
Ferdinandea cuprea,479.00,471.00
Ferdinandea cuprea,481.20,150.70
Ferdinandea cuprea,481.20,181.80
Ferdinandea cuprea,481.50,151.40
Ferdinandea cuprea,482.00,120.00
Ferdinandea cuprea,484.10,142.20
Ferdinandea cuprea,488.80,363.40
Ferdinandea cuprea,488.80,365.20
Ferdinandea cuprea,489.10,365.00
Ferdinandea cuprea,490.00,209.00
Ferdinandea cuprea,491.00,152.00
Ferdinandea cuprea,491.50,142.70
Ferdinandea cuprea,493.00,174.00
Ferdinandea cuprea,493.50,159.60
Ferdinandea cuprea,495.00,410.00
Ferdinandea cuprea,496.30,164.30
Ferdinandea cuprea,496.50,133.90
Ferdinandea cuprea,498.00,132.00
Ferdinandea cuprea,498.00,133.50
Ferdinandea cuprea,498.00,487.00
Ferdinandea cuprea,501.00,435.00
Ferdinandea cuprea,501.50,291.30
Ferdinandea cuprea,504.70,138.10
Ferdinandea cuprea,505.20,148.50
Ferdinandea cuprea,505.70,298.30
Ferdinandea cuprea,506.00,144.00
Ferdinandea cuprea,509.60,138.80
Ferdinandea cuprea,509.80,178.10
Ferdinandea cuprea,510.00,147.00
Ferdinandea cuprea,510.50,152.40
Ferdinandea cuprea,510.50,156.60
Ferdinandea cuprea,510.50,376.30
Ferdinandea cuprea,510.50,376.60
Ferdinandea cuprea,511.00,149.00
Ferdinandea cuprea,511.30,141.40
Ferdinandea cuprea,511.70,301.20
Ferdinandea cuprea,512.20,375.50
Ferdinandea cuprea,512.40,213.20
Ferdinandea cuprea,512.60,155.80
Ferdinandea cuprea,513.10,212.80
Ferdinandea cuprea,514.20,375.30
Ferdinandea cuprea,515.80,162.20
Ferdinandea cuprea,517.00,159.60
Ferdinandea cuprea,517.20,141.50
Ferdinandea cuprea,517.20,145.10
Ferdinandea cuprea,518.60,160.30
Ferdinandea cuprea,518.60,182.00
Ferdinandea cuprea,519.00,263.00
Ferdinandea cuprea,521.00,155.00
Ferdinandea cuprea,521.70,152.40
Ferdinandea cuprea,522.30,149.70
Ferdinandea cuprea,523.50,144.70
Ferdinandea cuprea,528.00,165.00
Ferdinandea cuprea,528.70,153.90
Ferdinandea cuprea,528.70,188.20
Ferdinandea cuprea,530.90,141.20
Ferdinandea cuprea,532.20,259.40
Ferdinandea cuprea,532.70,259.50
Ferdinandea cuprea,533.40,146.90
Ferdinandea cuprea,533.80,130.50
Ferdinandea cuprea,534.40,172.60
Ferdinandea cuprea,535.80,381.80
Ferdinandea cuprea,536.90,149.50
Ferdinandea cuprea,537.00,154.00
Ferdinandea cuprea,537.30,159.00
Ferdinandea cuprea,537.30,159.10
Ferdinandea cuprea,538.00,220.00
Ferdinandea cuprea,538.10,164.20
Ferdinandea cuprea,538.60,145.80
Ferdinandea cuprea,539.50,142.40
Ferdinandea cuprea,539.60,218.30
Ferdinandea cuprea,540.50,155.60
Ferdinandea cuprea,541.20,152.30
Ferdinandea cuprea,541.50,147.70
Ferdinandea cuprea,542.00,186.00
Ferdinandea cuprea,547.00,152.00
Ferdinandea cuprea,551.00,147.00
Ferdinandea cuprea,551.00,163.00
Ferdinandea cuprea,551.00,164.00
Ferdinandea cuprea,558.90,249.60
Ferdinandea cuprea,560.00,150.00
Ferdinandea cuprea,562.00,144.00
Ferdinandea cuprea,567.00,257.00
Ferdinandea cuprea,571.00,168.00
Ferdinandea cuprea,576.00,272.50
Ferdinandea cuprea,578.30,118.80
Ferdinandea cuprea,579.00,132.00
Ferdinandea cuprea,583.30,112.70
Ferdinandea cuprea,588.00,151.00
Ferdinandea cuprea,593.00,235.00
Ferdinandea cuprea,593.50,296.60
Ferdinandea cuprea,598.40,279.00
Ferdinandea cuprea,606.90,146.50
Ferdinandea cuprea,606.90,146.60
Ferdinandea cuprea,610.60,152.80
Ferdinandea cuprea,612.50,145.50
Ferdinandea cuprea,637.00,256.00
Ferdinandea ruficornis,312.00,384.00
Ferdinandea ruficornis,334.70,354.60
Ferdinandea ruficornis,334.80,354.60
Ferdinandea ruficornis,419.00,400.00
Ferdinandea ruficornis,435.00,245.00
Ferdinandea ruficornis,510.50,376.50
Ferdinandea ruficornis,531.40,144.60
Ferdinandea ruficornis,632.70,305.80
Helophilus hybridus,151.00,31.00
Helophilus hybridus,151.30,31.40
Helophilus hybridus,152.00,32.00
Helophilus hybridus,152.30,32.30
Helophilus hybridus,177.50,208.00
Helophilus hybridus,211.70,224.70
Helophilus hybridus,230.00,55.00
Helophilus hybridus,233.00,58.00
Helophilus hybridus,235.00,64.00
Helophilus hybridus,235.00,494.00
Helophilus hybridus,235.00,495.00
Helophilus hybridus,237.00,377.00
Helophilus hybridus,243.00,369.00
Helophilus hybridus,244.00,371.00
Helophilus hybridus,246.00,347.00
Helophilus hybridus,246.00,348.00
Helophilus hybridus,249.00,637.00
Helophilus hybridus,250.30,112.90
Helophilus hybridus,251.00,187.00
Helophilus hybridus,251.00,198.00
Helophilus hybridus,261.50,343.20
Helophilus hybridus,266.00,78.00
Helophilus hybridus,267.20,73.40
Helophilus hybridus,275.00,316.00
Helophilus hybridus,277.00,367.00
Helophilus hybridus,277.50,367.70
Helophilus hybridus,277.80,370.20
Helophilus hybridus,279.00,180.00
Helophilus hybridus,279.00,181.00
Helophilus hybridus,288.30,561.50
Helophilus hybridus,299.00,861.00
Helophilus hybridus,301.00,504.00
Helophilus hybridus,301.00,505.00
Helophilus hybridus,323.30,550.70
Helophilus hybridus,324.20,562.00
Helophilus hybridus,325.60,551.50
Helophilus hybridus,325.80,142.10
Helophilus hybridus,329.00,1020.30
Helophilus hybridus,329.10,152.40
Helophilus hybridus,330.10,324.00
Helophilus hybridus,331.70,439.40
Helophilus hybridus,333.80,554.30
Helophilus hybridus,333.90,554.30
Helophilus hybridus,334.40,243.00
Helophilus hybridus,336.00,531.00
Helophilus hybridus,336.80,185.50
Helophilus hybridus,338.80,185.10
Helophilus hybridus,340.80,137.70
Helophilus hybridus,340.80,141.10
Helophilus hybridus,341.20,131.40
Helophilus hybridus,342.00,186.00
Helophilus hybridus,342.00,414.00
Helophilus hybridus,342.80,140.80
Helophilus hybridus,343.30,172.70
Helophilus hybridus,344.50,144.50
Helophilus hybridus,345.00,144.00
Helophilus hybridus,345.30,144.40
Helophilus hybridus,345.80,144.50
Helophilus hybridus,346.30,551.80
Helophilus hybridus,346.90,145.30
Helophilus hybridus,346.90,189.60
Helophilus hybridus,347.40,476.40
Helophilus hybridus,348.20,146.30
Helophilus hybridus,350.30,98.40
Helophilus hybridus,351.00,188.00
Helophilus hybridus,352.00,751.00
Helophilus hybridus,354.60,442.40
Helophilus hybridus,364.50,309.90
Helophilus hybridus,365.50,367.50
Helophilus hybridus,368.50,227.30
Helophilus hybridus,370.80,375.10
Helophilus hybridus,371.30,226.90
Helophilus hybridus,378.00,140.40
Helophilus hybridus,378.74,381.87
Helophilus hybridus,378.96,381.86
Helophilus hybridus,379.00,86.00
Helophilus hybridus,379.50,381.42
Helophilus hybridus,380.30,382.03
Helophilus hybridus,380.76,382.10
Helophilus hybridus,382.00,219.30
Helophilus hybridus,382.55,384.06
Helophilus hybridus,383.00,289.00
Helophilus hybridus,385.00,226.60
Helophilus hybridus,387.00,226.00
Helophilus hybridus,388.00,92.00
Helophilus hybridus,388.00,234.00
Helophilus hybridus,388.60,227.20
Helophilus hybridus,392.00,88.00
Helophilus hybridus,392.00,233.00
Helophilus hybridus,392.00,233.60
Helophilus hybridus,392.00,339.00
Helophilus hybridus,392.70,89.20
Helophilus hybridus,397.00,205.00
Helophilus hybridus,397.90,292.60
Helophilus hybridus,402.00,195.00
Helophilus hybridus,402.50,186.50
Helophilus hybridus,420.00,292.00
Helophilus hybridus,420.00,293.00
Helophilus hybridus,425.00,303.00
Helophilus hybridus,436.70,114.90
Helophilus hybridus,437.00,276.00
Helophilus hybridus,440.00,110.90
Helophilus hybridus,442.60,171.50
Helophilus hybridus,442.70,171.50
Helophilus hybridus,446.00,171.00
Helophilus hybridus,448.50,341.80
Helophilus hybridus,448.80,130.40
Helophilus hybridus,454.70,170.20
Helophilus hybridus,455.10,172.40
Helophilus hybridus,463.00,173.00
Helophilus hybridus,468.50,104.50
Helophilus hybridus,470.20,443.70
Helophilus hybridus,470.60,443.80
Helophilus hybridus,470.70,444.00
Helophilus hybridus,471.00,444.00
Helophilus hybridus,478.50,171.10
Helophilus hybridus,479.00,471.00
Helophilus hybridus,488.00,275.00
Helophilus hybridus,489.00,404.00
Helophilus hybridus,489.10,156.20
Helophilus hybridus,491.50,366.50
Helophilus hybridus,496.00,143.00
Helophilus hybridus,496.30,164.30
Helophilus hybridus,500.00,151.00
Helophilus hybridus,503.00,157.00
Helophilus hybridus,504.00,157.00
Helophilus hybridus,505.40,158.40
Helophilus hybridus,507.50,320.50
Helophilus hybridus,513.40,146.50
Helophilus hybridus,514.60,374.40
Helophilus hybridus,518.60,160.30
Helophilus hybridus,519.00,263.00
Helophilus hybridus,522.00,187.00
Helophilus hybridus,522.90,284.50
Helophilus hybridus,523.30,284.80
Helophilus hybridus,529.00,165.00
Helophilus hybridus,532.00,207.00
Helophilus hybridus,532.80,171.50
Helophilus hybridus,534.00,366.00
Helophilus hybridus,536.10,186.70
Helophilus hybridus,544.00,108.00
Helophilus hybridus,548.00,180.00
Helophilus hybridus,548.00,219.00
Helophilus hybridus,553.00,184.00
Helophilus hybridus,554.80,270.00
Helophilus hybridus,567.00,337.00
Helophilus hybridus,583.20,112.70
Helophilus hybridus,592.00,171.60
Helophilus hybridus,593.00,167.00
Helophilus hybridus,593.00,296.00
Helophilus hybridus,594.00,168.00
Helophilus hybridus,598.10,278.90
Helophilus hybridus,601.00,244.00
Helophilus hybridus,608.00,164.43
Helophilus hybridus,611.00,233.00
Helophilus hybridus,614.10,157.60
Helophilus hybridus,615.00,250.00
Helophilus hybridus,619.00,340.30
Helophilus hybridus,632.30,307.00
Helophilus hybridus,632.70,305.80
Helophilus hybridus,633.00,306.00
Helophilus hybridus,633.00,316.00
Helophilus hybridus,634.00,306.00
Helophilus hybridus,634.20,306.50
Helophilus hybridus,636.40,304.60
Helophilus hybridus,636.60,321.10
Helophilus hybridus,636.80,305.30
Helophilus hybridus,638.00,248.00
Helophilus hybridus,638.00,313.00
Helophilus hybridus,642.00,250.00
Helophilus hybridus,647.00,290.00
Helophilus hybridus,648.00,279.00
Helophilus hybridus,648.00,280.00
Helophilus pendulus,74.60,814.70
Helophilus pendulus,78.00,837.00
Helophilus pendulus,79.00,811.00
Helophilus pendulus,87.00,8.00
Helophilus pendulus,87.00,14.00
Helophilus pendulus,89.00,14.00
Helophilus pendulus,89.00,15.00
Helophilus pendulus,90.00,10.00
Helophilus pendulus,90.00,11.00
Helophilus pendulus,91.00,10.00
Helophilus pendulus,91.00,11.00
Helophilus pendulus,91.00,12.00
Helophilus pendulus,91.00,16.00
Helophilus pendulus,91.20,10.40
Helophilus pendulus,92.00,10.00
Helophilus pendulus,92.00,11.00
Helophilus pendulus,92.00,12.00
Helophilus pendulus,136.00,28.00
Helophilus pendulus,136.20,28.60
Helophilus pendulus,137.00,29.00
Helophilus pendulus,140.80,35.90
Helophilus pendulus,141.50,35.80
